Lote;Linea;Palma;Longitud;Latitud
62-LA CEIBA;25;26;-73.6662827;3.8877208
62-LA CEIBA;25;27;-73.6661431;3.8867217
62-LA CEIBA;25;28;-73.6661381;3.8866414
62-LA CEIBA;25;29;-73.6661208;3.8865542
62-LA CEIBA;26;1;-73.6665629;3.8902767
62-LA CEIBA;26;2;-73.6665551;3.8901867
62-LA CEIBA;26;3;-73.6665381;3.8901034
62-LA CEIBA;26;4;-73.6665195;3.8900242
62-LA CEIBA;26;5;-73.6665156;3.8899339
62-LA CEIBA;26;6;-73.6665027;3.8898305
62-LA CEIBA;26;7;-73.6664358;3.8893751
62-LA CEIBA;26;8;-73.6664197;3.8892799
62-LA CEIBA;26;9;-73.6664176;3.8892111
62-LA CEIBA;26;10;-73.6663992;3.8891122
62-LA CEIBA;26;11;-73.6663918;3.8890261
62-LA CEIBA;26;12;-73.6663784;3.8889169
62-LA CEIBA;26;13;-73.6663615;3.8888355
62-LA CEIBA;26;14;-73.6663544;3.8887534
62-LA CEIBA;26;15;-73.6663327;3.8886607
62-LA CEIBA;26;16;-73.6663257;3.8885804
62-LA CEIBA;26;17;-73.6663171;3.8884807
62-LA CEIBA;26;18;-73.6662968;3.8884056
62-LA CEIBA;26;19;-73.6662899;3.8883253
62-LA CEIBA;26;20;-73.6662639;3.888229
62-LA CEIBA;26;21;-73.6662567;3.8881232
62-LA CEIBA;26;22;-73.6662487;3.8880313
62-LA CEIBA;26;23;-73.6662361;3.8879535
62-LA CEIBA;26;24;-73.6662283;3.8878635
62-LA CEIBA;26;25;-73.6662212;3.8877814
62-LA CEIBA;26;26;-73.6660765;3.8867906
62-LA CEIBA;26;27;-73.6660756;3.8866902
62-LA CEIBA;26;28;-73.6660484;3.8866019
62-LA CEIBA;27;1;-73.6664956;3.8903377
62-LA CEIBA;27;2;-73.6664769;3.8902349
62-LA CEIBA;27;3;-73.6664714;3.8901723
62-LA CEIBA;27;4;-73.6664472;3.8900739
62-LA CEIBA;27;5;-73.6664477;3.8899891
62-LA CEIBA;27;6;-73.66642;3.8898732
62-LA CEIBA;27;7;-73.6663398;3.8892415
62-LA CEIBA;27;8;-73.6663322;3.8891535
62-LA CEIBA;27;9;-73.6663102;3.8890805
62-LA CEIBA;27;10;-73.6663045;3.8889923
62-LA CEIBA;27;11;-73.6662995;3.8889119
62-LA CEIBA;27;12;-73.6662834;3.8888167
62-LA CEIBA;27;13;-73.666272;3.888731
62-LA CEIBA;27;14;-73.6662531;3.8886479
62-LA CEIBA;27;15;-73.6662503;3.8885476
62-LA CEIBA;27;16;-73.6662353;3.8884425
62-LA CEIBA;27;17;-73.6662161;3.8883574
62-LA CEIBA;27;18;-73.666208;3.8882635
62-LA CEIBA;27;19;-73.6661971;3.8881836
62-LA CEIBA;27;20;-73.6661726;3.8880813
62-LA CEIBA;27;21;-73.6661732;3.8880201
62-LA CEIBA;27;22;-73.6661541;3.8879134
62-LA CEIBA;27;23;-73.6661488;3.8878291
62-LA CEIBA;27;24;-73.6660103;3.8868418
62-LA CEIBA;27;25;-73.6659941;3.8867683
62-LA CEIBA;28;1;-73.6664406;3.8904963
62-LA CEIBA;28;2;-73.6664267;3.8904029
62-LA CEIBA;28;3;-73.666409;3.8903118
62-LA CEIBA;28;4;-73.6664006;3.8902159
62-LA CEIBA;28;5;-73.6663809;3.8901467
62-LA CEIBA;28;6;-73.6663755;3.8900388
62-LA CEIBA;28;7;-73.6663314;3.8897568
62-LA CEIBA;28;8;-73.6663181;3.8896712
62-LA CEIBA;28;9;-73.666308;3.8895992
62-LA CEIBA;28;10;-73.6662727;3.8893282
62-LA CEIBA;28;11;-73.6662636;3.8892226
62-LA CEIBA;28;12;-73.6662493;3.8891253
62-LA CEIBA;28;13;-73.6662306;3.8890461
62-LA CEIBA;28;14;-73.6662205;3.8889523
62-LA CEIBA;28;15;-73.6661967;3.8888578
62-LA CEIBA;28;16;-73.6661934;3.8887753
62-LA CEIBA;28;17;-73.6661625;3.888577
62-LA CEIBA;28;18;-73.6661551;3.8885145
62-LA CEIBA;28;19;-73.6661366;3.8884136
62-LA CEIBA;28;20;-73.6661302;3.8883393
62-LA CEIBA;28;21;-73.6661218;3.8882434
62-LA CEIBA;28;22;-73.6661071;3.8881639
62-LA CEIBA;28;23;-73.6660997;3.8880778
62-LA CEIBA;28;24;-73.6660908;3.8879761
62-LA CEIBA;28;25;-73.6660766;3.8878769
62-LA CEIBA;28;26;-73.6659226;3.8868041
62-LA CEIBA;29;1;-73.6663696;3.8906504
62-LA CEIBA;29;2;-73.6663548;3.8905472
62-LA CEIBA;29;3;-73.6663411;3.8904577
62-LA CEIBA;29;4;-73.6663294;3.890368
62-LA CEIBA;29;5;-73.666316;3.8902588
62-LA CEIBA;29;6;-73.6663032;3.8902008
62-LA CEIBA;29;7;-73.6662954;3.8901108
62-LA CEIBA;29;8;-73.6662905;3.8900087
62-LA CEIBA;29;9;-73.6662808;3.8898972
62-LA CEIBA;29;10;-73.6662622;3.889818
62-LA CEIBA;29;11;-73.666253;3.8897124
62-LA CEIBA;29;12;-73.6662372;3.8896428
62-LA CEIBA;29;13;-73.6662189;3.8895675
62-LA CEIBA;29;14;-73.6661883;3.8892824
62-LA CEIBA;29;15;-73.666167;3.8891955
62-LA CEIBA;29;16;-73.6661591;3.8891036
62-LA CEIBA;29;17;-73.6661514;3.8890155
62-LA CEIBA;29;18;-73.6661452;3.8889432
62-LA CEIBA;29;19;-73.6661334;3.8888299
62-LA CEIBA;29;20;-73.6661204;3.8887482
62-LA CEIBA;29;21;-73.6661015;3.8886651
62-LA CEIBA;29;22;-73.6660791;3.8884975
62-LA CEIBA;29;23;-73.6660594;3.8884066
62-LA CEIBA;29;24;-73.6660513;3.8883127
62-LA CEIBA;29;25;-73.666044;3.8882285
62-LA CEIBA;29;26;-73.6660242;3.8881357
62-LA CEIBA;29;27;-73.6660149;3.8880281
62-LA CEIBA;29;28;-73.6660021;3.8879383
62-LA CEIBA;29;29;-73.6658641;3.8869669
62-LA CEIBA;29;30;-73.6658513;3.8868769
62-LA CEIBA;29;31;-73.6658395;3.8867934
62-LA CEIBA;29;32;-73.6658238;3.8866826
62-LA CEIBA;30;1;-73.6663082;3.8906892
62-LA CEIBA;30;2;-73.6662842;3.8905711
62-LA CEIBA;30;3;-73.6662773;3.8904909
62-LA CEIBA;30;4;-73.6662637;3.8903344
62-LA CEIBA;30;5;-73.6662437;3.8902395
62-LA CEIBA;30;6;-73.6662366;3.8901573
62-LA CEIBA;30;7;-73.6662262;3.8900597
62-LA CEIBA;30;8;-73.6662035;3.8899789
62-LA CEIBA;30;9;-73.6661828;3.8898762
62-LA CEIBA;30;10;-73.6661745;3.8897803
62-LA CEIBA;30;11;-73.6661626;3.8897104
62-LA CEIBA;30;12;-73.6661546;3.8896185
62-LA CEIBA;30;13;-73.6661404;3.8895231
62-LA CEIBA;30;14;-73.6661025;3.8892209
62-LA CEIBA;30;15;-73.6660928;3.8891311
62-LA CEIBA;30;16;-73.6660811;3.8890651
62-LA CEIBA;30;17;-73.6660666;3.8889875
62-LA CEIBA;30;18;-73.6660578;3.8888857
62-LA CEIBA;30;19;-73.6660438;3.8887923
62-LA CEIBA;30;20;-73.6660264;3.8887052
62-LA CEIBA;30;21;-73.6660045;3.8886105
62-LA CEIBA;30;22;-73.666006;3.8885374
62-LA CEIBA;30;23;-73.6659956;3.8884398
62-LA CEIBA;30;24;-73.665975;3.8883607
62-LA CEIBA;30;25;-73.6659674;3.8882727
62-LA CEIBA;30;26;-73.6659589;3.8881749
62-LA CEIBA;30;27;-73.6659495;3.888089
62-LA CEIBA;30;28;-73.6659371;3.8880017
62-LA CEIBA;30;29;-73.6657844;3.8869245
62-LA CEIBA;30;30;-73.6657735;3.8868343
62-LA CEIBA;30;31;-73.6657598;3.8867375
62-LA CEIBA;31;1;-73.6662138;3.8905733
62-LA CEIBA;31;2;-73.6661945;3.8904646
62-LA CEIBA;31;3;-73.6661851;3.8903787
62-LA CEIBA;31;4;-73.6661663;3.8902975
62-LA CEIBA;31;5;-73.6661647;3.8902109
62-LA CEIBA;31;6;-73.6661572;3.8901249
62-LA CEIBA;31;7;-73.6661384;3.8900201
62-LA CEIBA;31;8;-73.6661307;3.889932
62-LA CEIBA;31;9;-73.666108;3.8898512
62-LA CEIBA;31;10;-73.6660987;3.8897436
62-LA CEIBA;31;11;-73.6660833;3.8896562
62-LA CEIBA;31;12;-73.6660724;3.8895764
62-LA CEIBA;31;13;-73.6660652;3.8894922
62-LA CEIBA;31;14;-73.6660467;3.8893697
62-LA CEIBA;31;15;-73.666026;3.8892217
62-LA CEIBA;31;16;-73.6660159;3.8891279
62-LA CEIBA;31;17;-73.6660065;3.889042
62-LA CEIBA;31;18;-73.6659802;3.8889418
62-LA CEIBA;31;19;-73.6659727;3.8888557
62-LA CEIBA;31;20;-73.6659643;3.8887579
62-LA CEIBA;31;21;-73.6659554;3.8886779
62-LA CEIBA;31;22;-73.6659403;3.8885944
62-LA CEIBA;31;23;-73.6659235;3.8884914
62-LA CEIBA;31;24;-73.6659166;3.8884112
62-LA CEIBA;31;25;-73.665895;3.8883204
62-LA CEIBA;31;26;-73.6658872;3.8882304
62-LA CEIBA;31;27;-73.6658781;3.8881484
62-LA CEIBA;31;28;-73.6658662;3.8880568
62-LA CEIBA;31;29;-73.6658565;3.887967
62-LA CEIBA;32;1;-73.6661295;3.8905294
62-LA CEIBA;32;2;-73.6661123;3.8904442
62-LA CEIBA;32;3;-73.6661028;3.8903346
62-LA CEIBA;32;4;-73.6660942;3.8902348
62-LA CEIBA;32;5;-73.6660595;3.8900841
62-LA CEIBA;32;6;-73.6660514;3.8899902
62-LA CEIBA;32;7;-73.6660294;3.8898955
62-LA CEIBA;32;8;-73.6660145;3.8897234
62-LA CEIBA;32;9;-73.6660069;3.8896353
62-LA CEIBA;32;10;-73.6659986;3.8895395
62-LA CEIBA;32;11;-73.6659777;3.8894565
62-LA CEIBA;32;12;-73.665922;3.8891085
62-LA CEIBA;32;13;-73.6659169;3.8890045
62-LA CEIBA;32;14;-73.6658916;3.8888254
62-LA CEIBA;32;15;-73.6658833;3.8887295
62-LA CEIBA;32;16;-73.6658547;3.8885585
62-LA CEIBA;32;17;-73.6658331;3.8884678
62-LA CEIBA;32;18;-73.6658154;3.8883767
62-LA CEIBA;32;19;-73.6658122;3.8882941
62-LA CEIBA;32;20;-73.6658082;3.8882018
62-LA CEIBA;32;21;-73.6657864;3.8881091
62-LA CEIBA;32;22;-73.6657796;3.8880309
62-LA CEIBA;33;1;-73.666071;3.8906705
62-LA CEIBA;33;2;-73.6660163;3.8904013
62-LA CEIBA;33;3;-73.6660072;3.8902957
62-LA CEIBA;33;4;-73.6660055;3.8902308
62-LA CEIBA;33;5;-73.665997;3.8901329
62-LA CEIBA;33;6;-73.6659857;3.8900472
62-LA CEIBA;33;7;-73.6659713;3.8899499
62-LA CEIBA;33;8;-73.665952;3.8898629
62-LA CEIBA;33;9;-73.6659449;3.8897807
62-LA CEIBA;33;10;-73.6659339;3.8896989
62-LA CEIBA;33;11;-73.6659194;3.8895996
62-LA CEIBA;33;12;-73.6659009;3.8894987
62-LA CEIBA;33;13;-73.6658871;3.8894309
62-LA CEIBA;33;14;-73.6658787;3.8893331
62-LA CEIBA;33;15;-73.6658705;3.8892392
62-LA CEIBA;33;16;-73.6658576;3.8891575
62-LA CEIBA;33;17;-73.6658501;3.8890714
62-LA CEIBA;33;18;-73.6658289;3.8889629
62-LA CEIBA;33;19;-73.6658182;3.8888613
62-LA CEIBA;33;20;-73.6658018;3.8887859
62-LA CEIBA;33;21;-73.6657956;3.8887135
62-LA CEIBA;33;22;-73.6657751;3.8886128
62-LA CEIBA;33;23;-73.6657639;3.888529
62-LA CEIBA;33;24;-73.6657478;3.8884338
62-LA CEIBA;33;25;-73.6657413;3.8883358
62-LA CEIBA;33;26;-73.665728;3.8882503
62-LA CEIBA;33;27;-73.6657172;3.8881487
62-LA CEIBA;33;28;-73.6657023;3.8880672
62-LA CEIBA;33;29;-73.6656882;3.8879955
62-LA CEIBA;33;30;-73.6656786;3.887884
62-LA CEIBA;33;31;-73.665615;3.8874677
62-LA CEIBA;33;32;-73.6655963;3.8873648
62-LA CEIBA;33;33;-73.6655875;3.8872631
62-LA CEIBA;33;34;-73.6655765;3.8871813
62-LA CEIBA;34;1;-73.6659925;3.8906478
62-LA CEIBA;34;2;-73.6659487;3.8903678
62-LA CEIBA;34;3;-73.6659405;3.8902739
62-LA CEIBA;34;4;-73.6659155;3.8901893
62-LA CEIBA;34;5;-73.6659107;3.8901109
62-LA CEIBA;34;6;-73.6659021;3.8900111
62-LA CEIBA;34;7;-73.6658813;3.8899302
62-LA CEIBA;34;8;-73.6658623;3.889847
62-LA CEIBA;34;9;-73.6658534;3.8897434
62-LA CEIBA;34;10;-73.6658456;3.8896534
62-LA CEIBA;34;11;-73.6658391;3.889579
62-LA CEIBA;34;12;-73.665829;3.8894853
62-LA CEIBA;34;13;-73.6658188;3.8893896
62-LA CEIBA;34;14;-73.665793;3.8892736
62-LA CEIBA;34;15;-73.6657501;3.889027
62-LA CEIBA;34;16;-73.6657374;3.8889256
62-LA CEIBA;34;17;-73.6657315;3.8888354
62-LA CEIBA;34;18;-73.6657254;3.888765
62-LA CEIBA;34;19;-73.6657157;3.8886751
62-LA CEIBA;34;20;-73.6656978;3.8885821
62-LA CEIBA;34;21;-73.6656822;3.8884928
62-LA CEIBA;34;22;-73.6656689;3.8884072
62-LA CEIBA;34;23;-73.6656608;3.8883133
62-LA CEIBA;34;24;-73.6656514;3.8882274
62-LA CEIBA;34;25;-73.6656295;3.8881327
62-LA CEIBA;34;26;-73.6656223;3.8880505
62-LA CEIBA;34;27;-73.665614;3.8879547
62-LA CEIBA;34;28;-73.6656059;3.8878608
62-LA CEIBA;34;29;-73.6655567;3.8874964
62-LA CEIBA;34;30;-73.6655333;3.8874078
62-LA CEIBA;34;31;-73.6655262;3.8873256
62-LA CEIBA;34;32;-73.6655189;3.8872415
62-LA CEIBA;34;33;-73.6655094;3.8871319
62-LA CEIBA;34;34;-73.6654853;3.8870572
62-LA CEIBA;36;1;-73.6658255;3.8906683
62-LA CEIBA;36;2;-73.6658098;3.8904864
62-LA CEIBA;36;3;-73.6657721;3.8902098
62-LA CEIBA;36;4;-73.6657528;3.8901227
62-LA CEIBA;36;5;-73.6657413;3.8900133
62-LA CEIBA;36;6;-73.6657296;3.8899237
62-LA CEIBA;36;7;-73.6657154;3.8897594
62-LA CEIBA;36;8;-73.6656903;3.8896512
62-LA CEIBA;36;9;-73.6656808;3.8895416
62-LA CEIBA;36;10;-73.6656577;3.8893879
62-LA CEIBA;36;11;-73.6656504;3.8893038
62-LA CEIBA;36;12;-73.6655948;3.8890248
62-LA CEIBA;36;13;-73.6655882;3.8889485
62-LA CEIBA;36;14;-73.6655663;3.8886724
62-LA CEIBA;36;15;-73.6655427;3.8884912
62-LA CEIBA;36;16;-73.6655153;3.8884009
62-LA CEIBA;36;17;-73.6654934;3.8882392
62-LA CEIBA;36;18;-73.6654603;3.8879701
62-LA CEIBA;36;19;-73.6654426;3.887879
62-LA CEIBA;36;20;-73.6654152;3.8876763
62-LA CEIBA;36;21;-73.6654024;3.8875277
62-LA CEIBA;36;22;-73.6653742;3.8873606
62-LA CEIBA;36;23;-73.6653655;3.8872608
62-LA CEIBA;36;24;-73.6653535;3.8871672
62-LA CEIBA;36;25;-73.6653421;3.8870815
62-LA CEIBA;37;1;-73.6657515;3.8907201
62-LA CEIBA;37;2;-73.6657395;3.8906266
62-LA CEIBA;37;3;-73.6657341;3.8905423
62-LA CEIBA;37;4;-73.6657281;3.8904501
62-LA CEIBA;37;5;-73.6657113;3.8903688
62-LA CEIBA;37;6;-73.6656926;3.8901536
62-LA CEIBA;37;7;-73.6656735;3.8900686
62-LA CEIBA;37;8;-73.6656591;3.8899929
62-LA CEIBA;37;9;-73.6656471;3.8898994
62-LA CEIBA;37;10;-73.6656263;3.8898184
62-LA CEIBA;37;11;-73.6656196;3.8897184
62-LA CEIBA;37;12;-73.6656054;3.8895541
62-LA CEIBA;37;13;-73.6655873;3.8894591
62-LA CEIBA;37;14;-73.6655797;3.889371
62-LA CEIBA;37;15;-73.6655641;3.8892817
62-LA CEIBA;37;16;-73.6655529;3.8891979
62-LA CEIBA;37;17;-73.6655307;3.8890087
62-LA CEIBA;37;18;-73.6655131;3.8889195
62-LA CEIBA;37;19;-73.6655036;3.88881
62-LA CEIBA;37;20;-73.665486;3.8887425
62-LA CEIBA;37;21;-73.6654792;3.8886643
62-LA CEIBA;37;22;-73.6654675;3.8885746
62-LA CEIBA;37;23;-73.6654469;3.8884719
62-LA CEIBA;37;24;-73.6654323;3.8883944
62-LA CEIBA;37;25;-73.6654193;3.8882891
62-LA CEIBA;37;26;-73.6654121;3.8882069
62-LA CEIBA;37;27;-73.6653996;3.8881074
62-LA CEIBA;37;28;-73.6653893;3.8880117
62-LA CEIBA;37;29;-73.665376;3.8879479
62-LA CEIBA;37;30;-73.6653584;3.8878587
62-LA CEIBA;37;31;-73.6653441;3.8877614
62-LA CEIBA;37;32;-73.6653324;3.8876718
62-LA CEIBA;37;33;-73.6653231;3.8875642
62-LA CEIBA;37;34;-73.6653053;3.8874947
62-LA CEIBA;37;35;-73.6652973;3.8874028
62-LA CEIBA;37;36;-73.665273;3.8873024
62-LA CEIBA;37;37;-73.6652662;3.8872242
62-LA CEIBA;37;38;-73.6652584;3.8871342
62-LA CEIBA;37;39;-73.6652492;3.8870285
62-LA CEIBA;37;40;-73.6652396;3.8869623
62-LA CEIBA;38;1;-73.6656952;3.8907724
62-LA CEIBA;38;2;-73.6656876;3.8906843
62-LA CEIBA;38;3;-73.6656727;3.8906028
62-LA CEIBA;38;4;-73.6656578;3.8904997
62-LA CEIBA;38;5;-73.6656381;3.8904304
62-LA CEIBA;38;6;-73.6656288;3.8903228
62-LA CEIBA;38;7;-73.6655935;3.8900519
62-LA CEIBA;38;8;-73.6655753;3.8899549
62-LA CEIBA;38;9;-73.665568;3.8898708
62-LA CEIBA;38;10;-73.6655488;3.8897621
62-LA CEIBA;38;11;-73.6655369;3.8896922
62-LA CEIBA;38;12;-73.6655271;3.8896023
62-LA CEIBA;38;13;-73.6655055;3.8895116
62-LA CEIBA;38;14;-73.6654972;3.8894157
62-LA CEIBA;38;15;-73.6654908;3.8893414
62-LA CEIBA;38;16;-73.6654823;3.8892435
62-LA CEIBA;38;17;-73.6654743;3.8891516
62-LA CEIBA;38;18;-73.6654486;3.8889902
62-LA CEIBA;38;19;-73.6654283;3.8888915
62-LA CEIBA;38;20;-73.6654086;3.8888005
62-LA CEIBA;38;21;-73.6654049;3.8887122
62-LA CEIBA;38;22;-73.6653966;3.8886163
62-LA CEIBA;38;23;-73.6653873;3.8885323
62-LA CEIBA;38;24;-73.6653701;3.8884471
62-LA CEIBA;38;25;-73.6653608;3.8883395
62-LA CEIBA;38;26;-73.6653495;3.8882538
62-LA CEIBA;38;27;-73.6653305;3.8881706
62-LA CEIBA;38;28;-73.6653176;3.8880673
62-LA CEIBA;38;29;-73.6653066;3.8879855
62-LA CEIBA;38;30;-73.6652864;3.8879104
62-LA CEIBA;38;31;-73.665277;3.8878244
62-LA CEIBA;38;32;-73.6652552;3.8877317
62-LA CEIBA;38;33;-73.6652467;3.8876339
62-LA CEIBA;38;34;-73.6652393;3.8875478
62-LA CEIBA;38;35;-73.6652328;3.8874735
62-LA CEIBA;38;36;-73.6652224;3.8873758
62-LA CEIBA;38;37;-73.665209;3.8872666
62-LA CEIBA;38;38;-73.6652017;3.8871825
62-LA CEIBA;38;39;-73.6651741;3.8870903
62-LA CEIBA;38;40;-73.6651675;3.887014
62-LA CEIBA;39;1;-73.6656238;3.8908318
62-LA CEIBA;39;2;-73.6656105;3.8907463
62-LA CEIBA;39;3;-73.6656019;3.8906465
62-LA CEIBA;39;4;-73.6655873;3.8905689
62-LA CEIBA;39;5;-73.6655778;3.8904593
62-LA CEIBA;39;6;-73.6655647;3.8903757
62-LA CEIBA;39;7;-73.6655416;3.890291
62-LA CEIBA;39;8;-73.6655325;3.8901854
62-LA CEIBA;39;9;-73.6654907;3.8899978
62-LA CEIBA;39;10;-73.6654878;3.8899192
62-LA CEIBA;39;11;-73.6654815;3.8898232
62-LA CEIBA;39;12;-73.6654699;3.8897572
62-LA CEIBA;39;13;-73.6654557;3.8896618
62-LA CEIBA;39;14;-73.6654468;3.8895818
62-LA CEIBA;39;15;-73.6654247;3.8894851
62-LA CEIBA;39;16;-73.6654173;3.889399
62-LA CEIBA;39;17;-73.6654046;3.8892976
62-LA CEIBA;39;18;-73.6653976;3.8892174
62-LA CEIBA;39;19;-73.6653893;3.8891216
62-LA CEIBA;39;20;-73.6653465;3.8888316
62-LA CEIBA;39;21;-73.6653386;3.8887396
62-LA CEIBA;39;22;-73.6653209;3.8886722
62-LA CEIBA;39;23;-73.665313;3.8885802
62-LA CEIBA;39;24;-73.665302;3.8884767
62-LA CEIBA;39;25;-73.6652896;3.8884009
62-LA CEIBA;39;26;-73.6652793;3.8883052
62-LA CEIBA;39;27;-73.6652662;3.8882216
62-LA CEIBA;39;28;-73.6652572;3.8881179
62-LA CEIBA;39;29;-73.6652439;3.888054
62-LA CEIBA;39;30;-73.6652256;3.8879571
62-LA CEIBA;39;31;-73.6652161;3.8878692
62-LA CEIBA;39;32;-73.6652051;3.8877874
62-LA CEIBA;39;33;-73.6651851;3.8876925
62-LA CEIBA;39;34;-73.6651762;3.8876125
62-LA CEIBA;39;35;-73.6651633;3.8875091
62-LA CEIBA;39;36;-73.6651438;3.8874201
62-LA CEIBA;39;37;-73.6651297;3.8873248
62-LA CEIBA;39;38;-73.6651224;3.8872407
62-LA CEIBA;39;39;-73.6651121;3.887145
62-LA CEIBA;39;40;-73.6650985;3.8870555
62-LA CEIBA;39;41;-73.6650815;3.8869722
62-LA CEIBA;40;1;-73.6655501;3.8907969
62-LA CEIBA;40;2;-73.6655216;3.8906259
62-LA CEIBA;40;3;-73.6655084;3.8905186
62-LA CEIBA;40;4;-73.665485;3.89043
62-LA CEIBA;40;5;-73.6654752;3.8903402
62-LA CEIBA;40;6;-73.6654645;3.8902386
62-LA CEIBA;40;7;-73.6654494;3.8901552
62-LA CEIBA;40;8;-73.6653916;3.8898054
62-LA CEIBA;40;9;-73.6653909;3.8897069
62-LA CEIBA;40;10;-73.6653693;3.8896161
62-LA CEIBA;40;11;-73.6653614;3.8895242
62-LA CEIBA;40;12;-73.6653339;3.8893432
62-LA CEIBA;40;13;-73.6653158;3.8892699
62-LA CEIBA;40;14;-73.6653077;3.889176
62-LA CEIBA;40;15;-73.665296;3.8890864
62-LA CEIBA;40;16;-73.6652379;3.8887327
62-LA CEIBA;40;17;-73.6652329;3.8885616
62-LA CEIBA;40;18;-73.6652224;3.8884403
62-LA CEIBA;40;19;-73.6652049;3.8883748
62-LA CEIBA;40;20;-73.6651814;3.8881935
62-LA CEIBA;40;21;-73.665156;3.8881051
62-LA CEIBA;40;22;-73.6651477;3.8880092
62-LA CEIBA;40;23;-73.6651417;3.8879171
62-LA CEIBA;40;24;-73.6651308;3.8878136
62-LA CEIBA;40;25;-73.6651089;3.8877425
62-LA CEIBA;40;26;-73.6650996;3.8876349
62-LA CEIBA;40;27;-73.6650881;3.8875472
62-LA CEIBA;40;28;-73.6650761;3.887432
62-LA CEIBA;40;29;-73.6650373;3.8872106
62-LA CEIBA;40;30;-73.6650251;3.8871151
62-LA CEIBA;40;31;-73.6649961;3.8869836
62-LA CEIBA;40;32;-73.6649857;3.886886
62-LA CEIBA;41;1;-73.665483;3.8909289
62-LA CEIBA;41;2;-73.665464;3.8908221
62-LA CEIBA;41;3;-73.6654465;3.8907566
62-LA CEIBA;41;4;-73.6654358;3.8906551
62-LA CEIBA;41;5;-73.6654127;3.8905704
62-LA CEIBA;41;6;-73.6654027;3.8904549
62-LA CEIBA;41;7;-73.6653982;3.8904021
62-LA CEIBA;41;8;-73.6653733;3.8903195
62-LA CEIBA;41;9;-73.6653656;3.8902295
62-LA CEIBA;41;10;-73.6653618;3.8901411
62-LA CEIBA;41;11;-73.665351;3.8900159
62-LA CEIBA;41;12;-73.6653208;3.889849
62-LA CEIBA;41;13;-73.6653126;3.8897768
62-LA CEIBA;41;14;-73.6653009;3.8896872
62-LA CEIBA;41;15;-73.6652903;3.8895875
62-LA CEIBA;41;16;-73.6652788;3.8894998
62-LA CEIBA;41;17;-73.6652639;3.8894184
62-LA CEIBA;41;18;-73.6652425;3.8893295
62-LA CEIBA;41;19;-73.665234;3.8892317
62-LA CEIBA;41;20;-73.6652265;3.8891456
62-LA CEIBA;41;21;-73.6652156;3.8890421
62-LA CEIBA;41;22;-73.6651734;3.8887817
62-LA CEIBA;41;23;-73.6651643;3.888676
62-LA CEIBA;41;24;-73.6651384;3.888491
62-LA CEIBA;41;25;-73.6651306;3.888401
62-LA CEIBA;41;26;-73.6651214;3.8883171
62-LA CEIBA;41;27;-73.6650994;3.8882441
62-LA CEIBA;41;28;-73.6650831;3.8881469
62-LA CEIBA;41;29;-73.6650636;3.888058
62-LA CEIBA;41;30;-73.6650578;3.8879678
62-LA CEIBA;41;31;-73.6650503;3.8878817
62-LA CEIBA;41;32;-73.6650408;3.8877938
62-LA CEIBA;41;33;-73.6650331;3.8877058
62-LA CEIBA;41;34;-73.6650226;3.8876298
62-LA CEIBA;41;35;-73.6650014;3.8875213
62-LA CEIBA;41;36;-73.6649826;3.8874401
62-LA CEIBA;41;37;-73.664975;3.8873521
62-LA CEIBA;41;38;-73.6649569;3.8872788
62-LA CEIBA;41;39;-73.6649537;3.8871746
62-LA CEIBA;41;40;-73.6649479;3.8870844
62-LA CEIBA;41;41;-73.6649237;3.886986
62-LA CEIBA;41;42;-73.6649194;3.8869134
62-LA CEIBA;42;1;-73.6658955;3.8906149
62-LA CEIBA;42;2;-73.6658849;3.8905153
62-LA CEIBA;42;3;-73.6658618;3.8903399
62-LA CEIBA;42;4;-73.6658532;3.8902401
62-LA CEIBA;42;5;-73.6658459;3.890156
62-LA CEIBA;42;6;-73.6658313;3.8900784
62-LA CEIBA;42;7;-73.6653525;3.8906229
62-LA CEIBA;42;8;-73.6653643;3.8907362
62-LA CEIBA;42;9;-73.6653849;3.8908153
62-LA CEIBA;42;10;-73.6653323;3.8905478
62-LA CEIBA;42;11;-73.6653898;3.8909173
62-LA CEIBA;42;12;-73.6653282;3.8904555
62-LA CEIBA;42;13;-73.6654167;3.8910017
62-LA CEIBA;42;14;-73.6658221;3.8899945
62-LA CEIBA;42;15;-73.6653187;3.890346
62-LA CEIBA;42;16;-73.6652935;3.8902811
62-LA CEIBA;42;17;-73.6658138;3.8898986
62-LA CEIBA;42;18;-73.6652834;3.8901874
62-LA CEIBA;42;19;-73.6652754;3.8900955
62-LA CEIBA;42;20;-73.6657862;3.8898064
62-LA CEIBA;42;21;-73.6652678;3.8900074
62-LA CEIBA;42;22;-73.6657781;3.8897125
62-LA CEIBA;42;23;-73.6657654;3.8896111
62-LA CEIBA;42;24;-73.6652388;3.8898306
62-LA CEIBA;42;25;-73.6657449;3.889534
62-LA CEIBA;42;26;-73.6652277;3.8897487
62-LA CEIBA;42;27;-73.6657377;3.8894499
62-LA CEIBA;42;28;-73.6652121;3.8896358
62-LA CEIBA;42;29;-73.6652009;3.889552
62-LA CEIBA;42;30;-73.6657278;3.8893364
62-LA CEIBA;42;31;-73.6651915;3.8894661
62-LA CEIBA;42;32;-73.6657044;3.8892478
62-LA CEIBA;42;33;-73.6651845;3.8893859
62-LA CEIBA;42;34;-73.6651613;3.8892992
62-LA CEIBA;42;35;-73.6656782;3.8890806
